cls_name,r,n_pos,n_neg,n_landmarks,accuracy,precision,recall,f1
cosine_03,1,1700,1700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,1700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,1700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,1700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,1700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,1700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,1700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,1700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,1700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,1700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,2200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,2200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,2200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,2200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,2200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,2200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,2200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,2200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,2200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,2200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,2700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,2700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,2700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,2700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,2700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,2700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,2700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,2700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,2700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,2700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,3200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,3200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,3200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,3200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,3200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,3200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,3200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,3200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,3200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,3200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,3700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,3700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,3700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,3700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,3700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,3700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,3700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,3700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,3700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,3700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,4200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,4200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,4200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,4200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,4200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,4200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,4200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,4200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,4200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,4200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,4700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,4700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,4700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,4700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,4700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,4700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,4700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,4700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,4700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,1700,4700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,1200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,1200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,1200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,1200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,1200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,1200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,1200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,1200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,1200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,1200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,1700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,1700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,1700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,1700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,1700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,1700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,1700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,1700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,1700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,1700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,2200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,2200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,2200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,2200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,2200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,2200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,2200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,2200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,2200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,2200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,2700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,2700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,2700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,2700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,2700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,2700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,2700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,2700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,2700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,2700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,3200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,3200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,3200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,3200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,3200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,3200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,3200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,3200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,3200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,3200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,3700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,3700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,3700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,3700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,3700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,3700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,3700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,3700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,3700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,3700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,4200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,4200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,4200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,4200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,4200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,4200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,4200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,4200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,4200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,4200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,4700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,4700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,4700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,4700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,4700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,4700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,4700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,4700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,4700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2200,4700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,1200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,1200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,1200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,1200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,1200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,1200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,1200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,1200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,1200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,1200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,1700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,1700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,1700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,1700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,1700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,1700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,1700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,1700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,1700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,1700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,2200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,2200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,2200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,2200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,2200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,2200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,2200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,2200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,2200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,2200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,2700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,2700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,2700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,2700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,2700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,2700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,2700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,2700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,2700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,2700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,3200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,3200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,3200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,3200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,3200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,3200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,3200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,3200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,3200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,3200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,3700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,3700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,3700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,3700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,3700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,3700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,3700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,3700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,3700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,3700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,4200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,4200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,4200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,4200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,4200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,4200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,4200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,4200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,4200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,4200,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,4700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,4700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,4700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,4700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,4700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
cosine_03,1,2700,4700,26064,0.5058823529411764,0.7,0.5645161290322581,0.625
